,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
61437,,17016-10000-17672,,11/15/2017,,,,,,,,60000,,Bldg-Alter/Repair,11016 W KITTRIDGE ST 1-24 91606,Soft-Story Seismic Retrofit Per Lamc Div 93: Retrofit Consists Of Steel Cantilever Columns,Apartment,CofC Issued,3/2/2018
61442,,17016-10000-00174,,11/15/2017,,,,,,,,70000,,Bldg-Alter/Repair,6214 S VICTORIA AVE 90043,Soft-Story Seismic Retorift Per Lamc Div 93: Simpson Moment Frames And Steel Cantilever Columns,Apartment,CofC Issued,3/12/2018
61443,,17016-10000-00177,,11/15/2017,,,,,,,,55000,,Bldg-Alter/Repair,6119 S BRYNHURST AVE 1-26 90043,Soft-Story Seismic Retorift Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93: Cantilevered Columns,Apartment,CofC Issued,2/17/2018
61462,,17016-10000-03593,,11/16/2017,,,,,,,,120000,,Bldg-Alter/Repair,1801 S FEDERAL AVE 1-22 90025,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93 Using Steel Cantilever Columns And Moment Frames,Apartment,CofC Issued,7/17/2019
61463,,17016-10000-12534,,11/16/2017,,,,,,,,60000,,Bldg-Alter/Repair,17817 W MAGNOLIA BLVD 91316,"Soft-Story Retrofit Pre Div. 93, 2 Imf, Work Outside Of Tenant'S Unit",Apartment,CofC Issued,11/3/2018
61507,,17016-10000-01545,,11/20/2017,,,,,,,,85000,,Bldg-Alter/Repair,2040 S SHERBOURNE DR 1-6 90034,Soft-Story Seismic Retrofit Per Lamc Div 93: Retrofit Consists Of Steel Cantilevered Column And Preforated Shear Walls,Apartment,CofC Issued,8/6/2018
61515,,17016-10000-26444,,11/21/2017,,,,,,,,45000,,Bldg-Alter/Repair,136 S OXFORD AVE 1-8 90004,Soft Story Retrofit As Per Lamc Division 93. Install New Omf.,Apartment,CofC Issued,5/15/2018
61582,,17016-10000-14248,,11/28/2017,,,,,,,,45000,,Bldg-Alter/Repair,6336 N TUJUNGA AVE 91606,Soft Story Retrofit As Per Lamc Div 93. Retrofit Consists Of Steel Cantilever Columns,Apartment,CofC Issued,4/27/2018
61590,,17016-10000-03757,,11/29/2017,,,,,,,,20000,,Bldg-Alter/Repair,2627 S RAYMOND AVE 1-7 90007,Soft-Story Retrofit For An Existing 2-Story Apartment Building Per Lamc Div. 93.,Apartment,CofC Issued,9/30/2019
61595,,17016-10000-00935,,11/29/2017,,,,,,,,10000,,Bldg-Alter/Repair,8040 N RESEDA BLVD 1-87 91335,Soft Story Retrofit For An Existing 2-Story Apartment Per Labc Division 93. Install New Plywood Shearwalls.,Apartment,CofC Issued,9/18/2018
61598,,17016-10000-09400,,11/29/2017,,,,,,,,30000,,Bldg-Alter/Repair,725 W 84TH ST 90044,Soft-Story Retrofit For An Existing 2-Story Apartment. Retrofit Consists Of Steel Moment Frame,Apartment,OK for CofC,12/6/2019
61646,,16016-10000-24046,,12/1/2017,,,,,,,,60000,,Bldg-Alter/Repair,15352 W VANOWEN ST 91406,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93 Using Steel Moment Frames,Apartment,CofC Issued,4/10/2018
61658,,17016-10000-07242,,12/4/2017,,,,,,,,60000,,Bldg-Alter/Repair,1731 S CAMDEN AVE 1-5 90025,Soft-Story Retrofit For An Existing 2-Story Apartment Building Per Labc Division 93. Install New Moment Frames.,Apartment,CofC Issued,12/31/2020
61659,,17016-10000-08713,,12/4/2017,,,,,,,,50000,,Bldg-Alter/Repair,10325 N COMMERCE AVE 91042,Soft Story Seismic Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93: 2 Moment Frame(S),Apartment,CofC Issued,4/13/2018
61664,,17016-10000-07885,,12/5/2017,,,,,,,,120000,,Bldg-Alter/Repair,2311 S BENTLEY AVE 1-20 90064,Soft-Story Seismic Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93: Install Steel Moment Frames,Apartment,CofC Issued,7/25/2018
61681,,17016-10000-13926,,12/6/2017,,,,,,,,60000,,Bldg-Alter/Repair,710 W 40TH ST 90731,Soft-Story Seismic Retrofit Per Lamc Div. 93: Full Compliance With Soft-Story Retrofit Requirements Per Lamc Div 93 For An Existing Three Story Apartment Building With The Introduction Of Two New Ordinary Moment Frames,Apartment,CofC Issued,3/15/2018
61689,,17016-10000-13512,,12/6/2017,,,,,,,,120000,,Bldg-Alter/Repair,6633 N WOODLEY AVE 1-31 91406,Soft-Story Seismic Retrofit Per Lamc 93: (3) Cantilever Columns (Front Building) And (3) Cantilever Columns (Rear Building) ,Apartment,CofC Issued,12/20/2018
61690,,17016-10000-13510,,12/6/2017,,,,,,,0,50000,,Bldg-Alter/Repair,6643 N WOODLEY AVE 1-26 91406,Soft-Story Seismic Retrofit Per Lamc 93: (3) Cantilever Columns,Apartment,CofC Issued,10/16/2018
61692,,17016-10000-13215,,12/6/2017,,,,,,,,120000,,Bldg-Alter/Repair,2711 S ELLENDALE PL 90007,Soft Story Retrofit Per Lamc Div 93: Install (4) New Simpson Moment Frames,Apartment,CofC Issued,3/11/2019
61732,,17016-40000-36234,,12/8/2017,,,,,,,,1200,,Bldg-Alter/Repair,3631 S STEPHEN M WHITE DR 90731,Stucco Moment Frame For Soft-Story Retrofit Per Lamc Division 93.,Apartment,Refund Completed,3/29/2018
61733,,17016-10000-20057,,12/8/2017,,,,,,,,35000,,Bldg-Alter/Repair,1331 N GARDNER ST 90046,Soft-Story Seismic Retrofit Per Lamc Div 93: (1) Cantilever Column And Plywood Shear Walls,Apartment,CofC Issued,4/20/2018
61734,,17016-10000-14423,,12/8/2017,,,,,,,,60000,,Bldg-Alter/Repair,5515 N PENFIELD AVE 1-50 91364,Soft-Story Seismic Retrofit Per Lamc 93: (4) Cantilever Columns And Diaphragm Nailing In Units Above,Apartment,CofC Issued,6/6/2018
61747,,17016-10000-12830,,12/8/2017,,,,,,,,60000,,Bldg-Alter/Repair,523 N HARVARD BLVD 90004,"Soft Story Retrofit Using Steel Moment Frames Per Division 93, See Comment.",Apartment,CofC Issued,6/22/2018
61760,,17016-10000-04048,,12/11/2017,,,,,,,,30000,,Bldg-Alter/Repair,4341 W DON TOMASO DR 1-5 90008,Soft-Story Seismic Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93: Moment Frame,Apartment,Permit Finaled,5/25/2018
61776,,17016-10000-14706,,12/12/2017,,,,,,,,50000,,Bldg-Alter/Repair,5843 W GREGORY AVE 1-10 90038,Soft Story Retrofit As Per Lamc Division 93. Install New Special Cantilever Column System.,Apartment,CofC Issued,12/17/2018
61777,,17016-10000-08806,,12/12/2017,,,,,,,,30000,,Bldg-Alter/Repair,4346 N KRAFT AVE 91604,Soft-Story Seismic Retrofit Per Lamc Div 93: Installation Of Special Steel Cantilever Column And Shearwalls.,Apartment,CofC Issued,4/8/2019
61796,,17016-10000-10652,,12/13/2017,,,,,,,,31000,,Bldg-Alter/Repair,2332 S BEVERLY GLEN BLVD 1-8 90064,Soft-Story Seismic Retrofti Per Lamc Div 93: Construct (1) Ordinary Moment Frame.,Apartment,CofC Issued,5/30/2018
61801,,16016-10000-30350,,12/13/2017,,,,,,,,30000,,Bldg-Alter/Repair,6941 N MORELLA AVE 91605,Voluntary Soft Story Retrofit Work Per Building Owner'S Request To Comply With Lamc Div 93.,Apartment,CofC Issued,5/15/2018
61820,,17016-10000-11987,,12/14/2017,,,,,,,,200000,,Bldg-Alter/Repair,3145 S CANFIELD AVE 1-23 90034,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93 Using Paco Frames And Cantilever Columns,Apartment,CofC Issued,2/15/2019
61852,,16016-10000-20817,,12/18/2017,,,,,,,,20000,,Bldg-Alter/Repair,11957 W KIOWA AVE 1-7 90049,Soft-Story Retrofit Per. Div 93 For An Existing 2-Story Apartment Building. Retrodit Consists Of Steel Moment Frame,Apartment,CofC Issued,5/1/2018
61856,,17016-10000-12899,,12/19/2017,,,,,,,,35000,,Bldg-Alter/Repair,239 S HARVARD BLVD 1-8 90004,Soft Story Retrofit Per Div. 93. Retrofit Consists Of Steel Moment Frame. Retrofit Requires Work Inside Storage Area,Apartment,CofC Issued,11/3/2018
61857,,17016-10000-12263,,12/19/2017,,,,,,,,70000,,Bldg-Alter/Repair,1422 N FAIRFAX AVE 1-8 90046,Soft Story Retrofit Per Div. 93 Using Steel Cantilever Columns,Apartment,CofC Issued,6/27/2018
61858,,17016-10000-17669,,12/19/2017,,,,,,,,110000,,Bldg-Alter/Repair,6219 N RESEDA BLVD 91335,Soft Story Retrofit As Per Lamc Div.93. Retrofit Consists Of Steel Cantilever Columns And Plywood Shear Walls. Drag Design Requires Access To Storage Area At Building In Rear And Access To Exit Walkway In Rear. Both Front And Rear Building Retrofited,Apartment,CofC Issued,3/2/2018
61859,,17016-10000-17675,,12/19/2017,,,,,,,,30000,,Bldg-Alter/Repair,15464 W MOORPARK ST 91403,Soft Story Seismic Retrofit As Per Lamc Div. 93 Retrofit Consists Of Steel Cantilever Columns,Apartment,CofC Issued,2/28/2018
61935,,17016-10000-15608,,12/22/2017,,,,,,,,50000,,Bldg-Alter/Repair,1836 S GLENDON AVE 1-5 90025,Soft-Story Seismic Retrofit Per Lamc 93: 2- Cantilever Columns,Apartment,CofC Issued,2/1/2018
61946,,17016-10000-12578,,12/22/2017,,,,,,,,80000,,Bldg-Alter/Repair,7947 N RESEDA BLVD 91335,Soft-Story Seismic Retrofit Per Lamc 93: 4 - Special Cantilever Columns System And Wood Shear Walls,Apartment,CofC Issued,6/18/2018
61951,,17016-10000-25102,,12/26/2017,,,,,,,,45000,,Bldg-Alter/Repair,12407 W OHIO AVE 1-6 90025,Soft-Story Seismic Retrofit Per Lamc Division 93. Install Two New Strong-Frame Moment Frames.,Apartment,CofC Issued,5/30/2018
61994,,17016-10000-24996,,12/29/2017,,,,,,,0,45000,,Bldg-Alter/Repair,7348 N MILWOOD AVE 91303,Soft Story Retrofit Per Lamc Div 93: (1) Cantilever Column And (1) Ordinary Steel Moment Frame,Apartment,CofC Issued,8/10/2019
62002,,16016-10000-20589,,12/29/2017,,,,,,,,40000,,Bldg-Alter/Repair,6042 E FAYETTE ST 1-10 90042,Mandatory Soft-Story Retrofit Per Lamc Division 93 For An Existing 2-Story Apartment. Install New Moment Frames.,Apartment,CofC Issued,11/3/2018
62003,,16016-10000-20590,,12/29/2017,,,,,,,,40000,,Bldg-Alter/Repair,6046 E FAYETTE ST 1-10 90042,Mandatory Soft-Story Retrofit Per Lamc Division 93 For An Existing 2-Story Apartment. Install New Moment Frames.,Apartment,CofC Issued,11/3/2018
62024,,17016-10000-04685,,1/2/2018,,,,,,,,75000,,Bldg-Alter/Repair,1831 S CAMDEN AVE 90025,Soft-Story Seismic Retrofit For An Existing 3-Story Apartment Per Lamc Division 93. Install New Special Cantilever Column System And Shear Wall.,Apartment,CofC Issued,5/31/2018
62039,,17016-10000-13388,,1/4/2018,,,,,,,,85000,,Bldg-Alter/Repair,5746 W VIRGINIA AVE 1-10 90038,Soft-Story Seismic Retrofit Per Lamc 93: (4) Cantilever Columns And (2) Shear Walls,Apartment,Issued,1/4/2018
62046,,17016-10000-13261,,1/4/2018,,,,,,,,0,,Bldg-Alter/Repair,1620 S BROCKTON AVE 1-16 90025,"Verify Existing Building As Constructed Is Outside The Scope Of Soft Story Retrofit,  Lamc Division 93. No New Construction Work Is Proposed.",Apartment,CofC Issued,4/30/2020
62047,,17016-10000-15211,,1/4/2018,,,,,,,,30000,,Bldg-Alter/Repair,739 N HAYWORTH AVE 90046,Soft-Story Seismic Retrofit Per Lamc 93: (1) Ordinary Moment Frame,Apartment,CofC Issued,10/23/2018
62053,,17016-10000-05360,,1/5/2018,,,,,,,,60000,,Bldg-Alter/Repair,4800 W BEVERLY BLVD 90004,Soft-Story Retrofit For An Existing 3-Story Apartment Per Labc Division 93. Install New Moment Frames.,Apartment,CofC Issued,10/11/2018
62054,,17016-10000-19812,,1/5/2018,,,,,,,,85000,,Bldg-Alter/Repair,12325 W MOORPARK ST 91604,Soft Story Retrofit Per Lamc Div 93: (5) Special Cantilever Columns And Shear Walls,Apartment,CofC Issued,9/30/2019
62076,,17016-10000-34030,,1/9/2018,,,,,,,,30000,,Bldg-Alter/Repair,3540 S SAWTELLE BLVD 90066,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Moment Frame.,Apartment,CofC Issued,11/7/2018
62084,,17016-10000-11220,,1/9/2018,,,,,,,,150000,,Bldg-Alter/Repair,1228 N ORANGE DR 90038,Soft-Story Seismic Retrofit Per Lamc Div 93: (10) Special Cantilever Column,Apartment,CofC Issued,3/10/2020
62092,,17016-10000-33309,,1/10/2018,,,,,,,,75000,,Bldg-Alter/Repair,12617 W MATTESON AVE 1-8 90066,Soft Story Retrofit Per Lamc Div 93: Install New Steel Cantilever Column System,Apartment,CofC Issued,5/3/2018
62095,,17016-10000-11104,,1/10/2018,,,,,,,,45000,,Bldg-Alter/Repair,12225 W PACIFIC AVE 1-8 90066,Soft-Story Seismic Retrofit Per Lamc Div. 93: Full Compliance With Soft-Story Retrofit Requirements Per Lamc Div 93 For An Existing Three Story Apartment Building With The Introduction Of Two New Ordinary Moment Frames,Apartment,CofC Issued,7/3/2018
62106,,17016-10000-16563,,1/11/2018,,,,,,,,50000,,Bldg-Alter/Repair,7160 W DE LONGPRE AVE 90046,"Soft Story Retrofit As Per Lamc Div 93: (3) Cantilever, Grade Beam And (1) Shear Wall ",Apartment,CofC Issued,7/17/2018
62107,,17016-10000-05249,,1/11/2018,,,,,,,,80000,,Bldg-Alter/Repair,3612 S VINTON AVE 1-9 90034,Soft Story Retrofit Per Div. 93 Using Steel Moment Frames And Plwood Shear Walls. Shear Walls Requires Inside Unit Access.,Apartment,Issued,1/11/2018
62108,,17016-10000-05246,,1/11/2018,,,,,,,,90000,,Bldg-Alter/Repair,3317 S MENTONE AVE 90034,"Soft Story Retrofit Per Div. 93. Retrofit Consists Of Moment Frames And Plywood Shear Walls, And Steel Cantilever Column. Retrofit Requires Access To Patio In Rear Of Building",Apartment,CofC Issued,11/5/2018
62129,,17016-10000-28906,,1/12/2018,,,,,,,,45000,,Bldg-Alter/Repair,11742 W DOROTHY ST 1-8 90049,Soft-Story Seismic Retrofit Per Lamc 93. Three New Single-Story Cantilevered Columns.  ,Apartment,CofC Issued,4/17/2018
62150,,17016-10000-15324,,1/16/2018,,,,,,,,30000,,Bldg-Alter/Repair,10963 W WHIPPLE ST 91602,Soft Story Retrofit As Per Lamc Div 93: Omf,Apartment,CofC Issued,4/20/2018
62152,,17016-10000-13105,,1/16/2018,,,,,,,,30000,,Bldg-Alter/Repair,6701 N WILKINSON AVE 91606,Soft-Story Seismic Retrofit Per Lamc Div 93: (1) Moment Frame With Grade Beam ,Apartment,CofC Issued,6/28/2019
62153,,17016-10000-13102,,1/16/2018,,,,,,,,30000,,Bldg-Alter/Repair,6707 N WILKINSON AVE 91606,Soft-Story Seismic Retrofit Per Lamc Div 93: (1) Moment Frame With Grade Beam,Apartment,CofC Issued,6/28/2019
62157,,17016-10000-04598,,1/16/2018,,,,,,,,95000,,Bldg-Alter/Repair,275 S LUCAS AVE 1-22 90026,Soft-Story Seismic Retrofit Per Lamc Div 93: Steel Cantilever Column,Apartment,CofC Issued,11/13/2018
62158,,17016-10000-12994,,1/16/2018,,,,,,,,70000,,Bldg-Alter/Repair,16129 W CANTLAY ST 1-4 91406,Soft-Story Seismic Retrofit Per Lamc Div 93: (2) Intermediate Moment Frames,Apartment,CofC Issued,10/30/2018
62177,,17016-10000-32598,,1/18/2018,,,,,,,,20000,,Bldg-Alter/Repair,2935 S DU RAY PL 90016,Soft Story Retrofit Per Div 93. Install Hardy Panels And Plywood Shearwalls.,Apartment,OK for CofC,5/3/2018
62181,,17016-10000-15453,,1/18/2018,,,,,,,,40000,,Bldg-Alter/Repair,3040 S LA BREA AVE 90016,"Soft Story Retrofit As Per Lamc Div 93, Omf & Playwood Shear Wall",Apartment,CofC Issued,12/31/2018
62188,,17016-10000-11041,,1/18/2018,,,,,,,,30000,,Bldg-Alter/Repair,1948 N ALEXANDRIA AVE 90027,Soft-Story Retrofit Per Labc Division 93. - Add An Omf And Tie Beam To Parking Garage Opening,Apartment,CofC Issued,7/7/2021
62195,,17016-10000-13033,,1/19/2018,,,,,,,,30000,,Bldg-Alter/Repair,11663 W IOWA AVE 1-11 90025,Soft Story Retrofit Per Division 93:Installation Of Special Steel Cantilever Columns,Apartment,CofC Issued,7/8/2019
62210,,17016-10000-06056,,1/19/2018,,,,,,,,20000,,Bldg-Alter/Repair,3953 S FRANCES AVE 90066,Soft-Story Retrofit For An Existing 2-Story Apartment Building Per Labc Division 93. Install New Shear Wall Panel.,Apartment,CofC Issued,5/3/2018
62211,,17016-10000-34005,,1/19/2018,,,,,,,,30000,,Bldg-Alter/Repair,1633 N POINSETTIA PL 90046,Soft Story Retrofit Per Lamc Div 93. 1 (N) Omf,Apartment,CofC Issued,9/17/2018
62219,,17016-10000-28913,,1/19/2018,,,,,,,,30000,,Bldg-Alter/Repair,1851 N RODNEY DR 1-8 90027,Soft-Story Seismic Retrofit Per Lamc 93: (1)  Ordinary Moment Frame,Apartment,CofC Issued,4/3/2018
62224,,17016-10000-11739,,1/22/2018,,,,,,,,60000,,Bldg-Alter/Repair,1421 W EAGLE VISTA DR 90041,Soft Story Retrofit Using Steel Ordinary Moment Frame.,Apartment,CofC Issued,7/20/2018
62225,,17016-10000-25276,,1/22/2018,,,,,,,,30000,,Bldg-Alter/Repair,5401 W WASHINGTON BLVD 90016,Soft-Story Retrofit Per Lamc Division 93. Install New Moment Frame.,Apartment,Issued,1/22/2018
62233,,17016-10000-06450,,1/22/2018,,,,,,,,60000,,Bldg-Alter/Repair,846 W ALONDRA BLVD 1-9 90247,Soft-Story Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93. Install New Moment Frames.,Apartment,CofC Issued,8/13/2018
62254,,16016-10000-22655,,1/23/2018,,,,,,,,100000,,Bldg-Alter/Repair,6838-6848 N HAZELTINE AVE 91405,Soft-Story Retrofit Per Lamc Div 93. Install Three New Moment Frames.,Apartment,CofC Issued,7/1/2019
62264,,17016-10000-11656,,1/24/2018,,,,,,,,60000,,Bldg-Alter/Repair,445 W 39TH ST 90731,Soft-Story Retrofit For An Existing 3-Story Apartment Per Division 93. - Install 2 New Ordinary Moment Frames @ Garage Opening.,Apartment,CofC Issued,1/22/2019
62270,,17016-10000-27213,,1/24/2018,,,,,,,,35000,,Bldg-Alter/Repair,1614 S BEVERLY GLEN BLVD 1-6 90024,Soft Story Retrofit As Per Lamc Division 93. Install 2 (N) Sccs,Apartment,CofC Issued,5/24/2019
62282,,17016-10000-24230,,1/25/2018,,,,,,,,100000,,Bldg-Alter/Repair,4533 W PICKFORD ST 1-17 90019,Soft Story Seismic Retrofit Per Lamc Div 93: (3) Moment Frames And Plywood Shearwalls.,Apartment,CofC Issued,5/5/2019
62293,,17016-10000-15789,,1/26/2018,,,,,,,,65000,,Bldg-Alter/Repair,1529 S ARMACOST AVE 1-9 90025,Soft Story Retrofit Per Div. 93. Retrofit Consists Of Steel Moment Frames,Apartment,CofC Issued,1/23/2019
62316,,17016-10000-21581,,1/26/2018,,,,,,,,150000,,Bldg-Alter/Repair,22047 W BURBANK BLVD 91367,Soft-Story Seismic Retrofit Per Lamc 93:  (5) Ordinary Moment Frames ,Apartment,CofC Issued,8/3/2018
62317,,17016-10000-21579,,1/26/2018,,,,,,,,150000,,Bldg-Alter/Repair,22035 W BURBANK BLVD 91367,Soft-Story Seismic Retrofit Per Lamc 93:  (5) Ordinary Moment Frames ,Apartment,CofC Issued,4/23/2019
62329,,17016-10000-15351,,1/29/2018,,,,,,,,80000,,Bldg-Alter/Repair,2055 S CORNING ST 1-6 90034,Soft Story Retrofit As Per Lamc Div 93 - Hss Special Cantilever Column & Hardy Frame ,Apartment,CofC Issued,4/24/2018
62361,,17016-10000-04654,,1/31/2018,,,,,,,,30000,,Bldg-Alter/Repair,12766 W PACIFIC AVE 90066,Soft Story Retrofit As Per Lamc Div. 93. Retrofit Consists Of Steel Moment Frame,Apartment,CofC Issued,5/8/2018
62362,,17016-10000-12730,,1/31/2018,,,,,,,,150000,,Bldg-Alter/Repair,427 S BOYLE AVE 1-35 90033,Soft-Story Seismic Retrofit Per Lamc 93: (5) Ordinary Moment Frames,Apartment,Issued,1/31/2018
62400,,17016-10000-15966,,2/2/2018,,,,,,,,85000,,Bldg-Alter/Repair,1725 N TALMADGE ST 1-13 90027,Soft Story Retrofit As Per Lamc Div 93: Omf And Wood Shear Walls,Apartment,CofC Issued,2/24/2021
62415,,16016-10000-17285,,2/5/2018,,,,,,,,35000,,Bldg-Alter/Repair,1943 S CHARITON ST 1-6 90034,Additional Plancheck Fees Applied Due To Extended Verifications And Unresolved Issues On Plans Because Engineer Would Not Address The Corrections. Soft Story Retrofit Of The Soft/Weak Wall Line At West Elevation Of 2 Story Apartment Building Per Lamc Division 93.,Apartment,CofC Issued,4/28/2019
62427,,16016-10000-21606,,2/6/2018,,,,,,,,60000,,Bldg-Alter/Repair,11607 W ACAMA ST 91604,Soft Story Retrofit Using Paco Steel Moment Frames,Apartment,CofC Issued,7/31/2018
62440,,17016-10000-26029,,2/7/2018,,,,,,,,50000,,Bldg-Alter/Repair,14228 W TIARA ST 91401,Soft-Story Seismic Retrofit Per Lamc 93. One New Single-Story Moment Frame And Three New Shear Walls At First Floor.,Apartment,CofC Issued,5/10/2019
62456,,16016-10000-30841,,2/7/2018,,,,,,,,10000,,Bldg-Alter/Repair,10591 W CHEVIOT DR 90064,Soft-Story Retrofit Per. Div. 93 . Retrofit Consists Of (N) Double Sided Shear Walls Inside Unit,Apartment,CofC Issued,1/23/2019
62462,,17016-10000-16105,,2/8/2018,,,,,,,,30000,,Bldg-Alter/Repair,10381 W ALMAYO AVE 1-5 90064,Soft Story Retrofit As Per Lamc Div. 93. Retrofit Consists Of Steel Moment Frame,Apartment,CofC Issued,10/11/2018
62463,,17016-10000-04232,,2/8/2018,,,,,,,,90000,,Bldg-Alter/Repair,1118 S SPAULDING AVE 1-8 90019,Soft-Story Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93 Using Steel Moment Frames And Steel Cantilever Columns,Apartment,CofC Issued,3/8/2019
62465,,17016-10000-16239,,2/8/2018,,,,,,,,120000,,Bldg-Alter/Repair,5050 N WOODMAN AVE 1-25 91423,***This Permit Is To Be Withdrawn ****(New Ss Retrofit Under Permit No. 18016-10000-33552) Soft-Story Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93 Using Steel Moment Frames And Plywood Shearwalls,Apartment,Issued,2/8/2018
62466,,17016-10000-07163,,2/8/2018,,,,,,,,40000,,Bldg-Alter/Repair,4565 W OAKWOOD AVE 90004,Soft-Story Retrofit Per Lamc Div 93. Install Plywood Shearwalls.,Apartment,CofC Issued,2/12/2019
62476,,17016-10000-01934,,2/8/2018,,,,,,,,65000,,Bldg-Alter/Repair,5532 W HAROLD WAY 1-18 90028,Soft-Story Retrofit For An Existing 3-Story Apartment Per Lamc Division 93. Install New Moment Frames.,Apartment,CofC Issued,12/5/2018
62524,,16016-10000-30746,,2/13/2018,,,,,,,,60000,,Bldg-Alter/Repair,3529 W 27TH ST 1-14 90018,Soft-Story Retrofit Per Lamc Div 93. Install New Moment Frames.,Apartment,CofC Issued,10/5/2020
62530,,16016-10000-12039,,2/13/2018,,,,,,,,30000,,Bldg-Alter/Repair,4318 N COLFAX AVE 91604,Soft Story Retrofit Per Lamc Div 93. Install New Steel Moment Frame,Apartment,CofC Issued,4/20/2018
62551,,17016-10000-37297,,2/14/2018,,,,,,,,30000,,Bldg-Alter/Repair,8346 W MANCHESTER AVE 90293,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Cantilevered Columns.,Apartment,CofC Issued,5/2/2018
62568,,17016-10000-20141,,2/15/2018,,,,,,,,45000,,Bldg-Alter/Repair,12256 W RIVERSIDE DR 1-5 91607,Soft Story Retrofit Per Lamc Div 93: (3 Bay ) Ordinary Steel Moment Frame,Apartment,CofC Issued,6/28/2019
